img_id,ground_truth,prediction,abs_error,MAE,RMSE,R2
img_144_0,57.0,58.761207580566406,1.7612075805664062,,,
img_145_0,64.0,62.944026947021484,1.0559730529785156,,,
img_146_0,63.0,61.0689811706543,1.9310188293457031,,,
img_147_0,74.0,71.02377319335938,2.976226806640625,,,
img_148_0,67.0,61.312408447265625,5.687591552734375,,,
img_149_0,54.0,62.052085876464844,8.052085876464844,,,
img_150_0,72.0,72.51439666748047,0.5143966674804688,,,
img_151_0,66.0,63.98806381225586,2.0119361877441406,,,
img_152_0,51.0,57.37607955932617,6.376079559326172,,,
img_153_0,59.0,51.414337158203125,7.585662841796875,,,
img_154_0,72.0,64.87698364257812,7.123016357421875,,,
img_155_0,67.0,62.018253326416016,4.981746673583984,,,
img_156_0,56.0,58.704681396484375,2.704681396484375,,,
img_157_0,67.0,69.27622985839844,2.2762298583984375,,,
img_158_0,60.0,58.9599494934082,1.0400505065917969,,,
img_159_0,68.0,61.460880279541016,6.539119720458984,,,
img_160_0,76.0,73.15117645263672,2.8488235473632812,,,
img_161_0,53.0,51.44380569458008,1.5561943054199219,,,
img_162_0,64.0,61.83346176147461,2.1665382385253906,,,
img_163_0,58.0,59.33858871459961,1.3385887145996094,,,
img_164_0,65.0,63.430118560791016,1.5698814392089844,,,
img_165_0,77.0,69.84149932861328,7.158500671386719,,,
img_166_0,58.0,59.28523635864258,1.2852363586425781,,,
img_167_0,69.0,73.41323852539062,4.413238525390625,,,
img_168_0,71.0,71.01611328125,0.01611328125,,,
img_169_0,67.0,61.99795150756836,5.002048492431641,,,
img_170_0,65.0,63.10712814331055,1.8928718566894531,,,
img_171_0,55.0,57.7384147644043,2.738414764404297,,,
img_172_0,48.0,55.616275787353516,7.616275787353516,,,
img_173_0,54.0,56.49125289916992,2.491252899169922,,,
img_174_0,74.0,68.8187484741211,5.181251525878906,,,
img_175_0,61.0,66.23274230957031,5.2327423095703125,,,
img_176_0,67.0,65.81076049804688,1.189239501953125,,,
img_177_0,74.0,73.59642028808594,0.4035797119140625,,,
img_178_0,59.0,52.668392181396484,6.331607818603516,,,
img_179_0,58.0,54.01051712036133,3.989482879638672,,,
img_180_0,67.0,60.49417495727539,6.505825042724609,,,
img_181_0,59.0,57.04848098754883,1.9515190124511719,,,
img_182_0,62.0,58.58835220336914,3.4116477966308594,,,
img_183_0,63.0,64.42435455322266,1.4243545532226562,,,
img_184_0,57.0,58.19248962402344,1.1924896240234375,,,
img_185_0,68.0,54.311466217041016,13.688533782958984,,,
img_186_0,62.0,56.58605194091797,5.413948059082031,,,
img_187_0,69.0,58.869171142578125,10.130828857421875,,,
img_188_0,61.0,65.36624145507812,4.366241455078125,,,
img_189_0,53.0,59.473114013671875,6.473114013671875,,,
img_190_0,75.0,65.65000915527344,9.349990844726562,,,
img_191_0,65.0,72.07421875,7.07421875,,,
img_192_0,64.0,63.620262145996094,0.37973785400390625,,,
img_193_0,60.0,63.11417770385742,3.114177703857422,,,
img_194_0,66.0,61.84407424926758,4.155925750732422,,,
img_195_0,53.0,52.94304275512695,0.056957244873046875,,,
img_196_0,64.0,54.15884780883789,9.84115219116211,,,
img_197_0,55.0,58.242759704589844,3.2427597045898438,,,
img_198_0,63.0,59.106285095214844,3.8937149047851562,,,
img_199_0,68.0,60.016178131103516,7.983821868896484,,,
img_200_0,53.0,55.29722213745117,2.297222137451172,,,
img_201_0,71.0,65.95565795898438,5.044342041015625,,,
img_202_0,50.0,59.313716888427734,9.313716888427734,,,
img_203_0,42.0,50.45174789428711,8.45174789428711,,,
img_204_0,68.0,62.49274826049805,5.507251739501953,,,
img_205_0,62.0,64.6670913696289,2.6670913696289062,,,
img_206_0,77.0,77.25804138183594,0.2580413818359375,,,
img_207_0,52.0,65.27547454833984,13.275474548339844,,,
img_208_0,76.0,68.98365020751953,7.016349792480469,,,
img_209_0,56.0,54.86282730102539,1.1371726989746094,,,
img_210_0,53.0,61.19290542602539,8.19290542602539,,,
img_211_0,60.0,68.30154418945312,8.301544189453125,,,
img_212_0,75.0,72.1397933959961,2.8602066040039062,,,
img_213_0,63.0,53.77061080932617,9.229389190673828,,,
img_214_0,70.0,66.72479248046875,3.27520751953125,,,
img_215_0,72.0,71.86865997314453,0.13134002685546875,,,
img_216_0,63.0,55.33269119262695,7.667308807373047,,,
img_217_0,61.0,53.654483795166016,7.345516204833984,,,
img_218_0,57.0,60.38691711425781,3.3869171142578125,,,
img_219_0,56.0,54.553375244140625,1.446624755859375,,,
img_220_0,62.0,61.277774810791016,0.7222251892089844,,,
img_221_0,76.0,61.90676498413086,14.09323501586914,,,
img_222_0,38.0,47.45317077636719,9.453170776367188,,,
img_223_0,47.0,57.02516555786133,10.025165557861328,,,
img_224_0,67.0,60.28917694091797,6.710823059082031,,,
img_225_0,37.0,50.240501403808594,13.240501403808594,,,
img_226_0,67.0,62.0012092590332,4.998790740966797,,,
img_227_0,62.0,57.541988372802734,4.458011627197266,,,
img_228_0,61.0,58.7957649230957,2.204235076904297,,,
img_229_0,64.0,66.00872802734375,2.00872802734375,,,
img_230_0,61.0,64.52278137207031,3.5227813720703125,,,
img_231_0,63.0,67.15713500976562,4.157135009765625,,,
